genes,cluster,IFNA_IL2,IFNA_IL21,IFNA_IL27,IFNA_IL6,IFNA_TNF,IL12_IFNA,IL12_IL2,IL12_IL21,IL12_IL27,IL12_IL6,IL12_TNF,IL21_IL27,IL2_IL21,IL2_IL27,IL2_TNF,IL4_IFNA,IL4_IL12,IL4_IL2,IL4_IL21,IL4_IL27,IL4_IL6,IL4_TNF,IL6_IL2,IL6_IL21,IL6_IL27,IL6_TNF,TNF_IL21,TNF_IL27
Nusap1,-1,-0.053340976181412,0.0311044478565325,0.0058807400756065,0.0019468895160416,-0.0703080879491545,-0.025507088141427,-0.061221295139754,-0.0475647250869278,-0.0199978727933919,-0.0157418825216479,-0.0211848815458621,0.0421207734536161,0.0118990203998168,-0.0122489299181457,0.0059772909194535,0.0067459807107994,-0.0217366259517303,0.0655542077065905,0.0214506766076996,-0.0022478999622597,0.0597557180116845,-0.0012089002147267,0.0488184370563357,0.0261141878524094,0.0074365651986176,-0.0160694673162694,0.0119448791452307,-0.0538343731211738
Nxpe3,-1,-0.0407397280489849,-0.0444784555339629,-0.0443938559057597,0.0156964177608178,0.0556688876208509,-0.0022909221768343,-0.0536429588273199,0.0145467401924835,0.0329482465267665,0.0350106326866953,-0.0220441048139516,-0.0483999696386921,-0.014173522483812,-0.0305753042257591,0.077567813988695,-0.0661383829001281,-0.0755514191773606,-0.063527432799167,-0.0109960494497033,-0.0968680632818587,-0.1058082144975623,0.2368862040357721,-0.009284718185766,-0.0767381605547675,0.0373835142134327,0.1457933589138219,0.0239544759557889,0.2203480325680586
Oas1a,-1,-0.0731625191891361,-0.1873218882839921,-0.5045329464223229,0.0012514525030915,-0.0005068194672192704,0.2195298497705983,-0.2554612912655636,0.3013159235521023,0.154615488908564,-0.0818003015534255,-0.1378659678156545,-0.075742013050011,-0.5378087197935799,-0.2615162178705459,-0.036747204526357,0.1051309541457688,-0.1863366971859222,-0.2543312430247362,-0.214406889584148,0.0229071926138369,-0.0209179344184849,-0.276857326512559,-0.3135864746475431,0.138831075337921,-0.261018145921998,-0.3147086078498782,-0.1982875989114092,0.1251838969386777
Oas1c,-1,0.0161366134840431,0.1097797815846402,-0.1118458366436357,0.0935773780448279,-0.1291454220238613,0.0130399076418473,-0.1690356747010815,0.036936430555593,-0.0357160602763392,-0.0728328516765967,0.0064612898866635,0.0208880437295295,0.0762027016430757,-0.1635991668315822,-0.137334911439939,-0.0331801213747694,0.0485347412762422,0.0461636704660748,-0.0307914558758833,-0.0386857384145329,0.0130124402244714,-0.0537965623649234,0.0346946884962371,0.024409271750035,0.0880235682925094,-0.2060563320072408,-0.1630834652594256,-0.1286116788125356
Oas2,-1,0.0781047887808988,0.4908757204180002,-0.190975477333035,0.2171308162899211,0.0291222835105429,0.6155750986696903,-0.1070887488470871,0.7471301754260593,0.3811360549361643,0.1387627420247834,0.2048171985285469,0.5308541313526747,-0.1563172276053558,-0.3950968968835783,0.0675253472470602,0.4029795349594656,0.3203567769989745,-0.2156746183201532,-0.0338569496362572,0.0724185715514892,0.2823041358386077,-0.1595800716632125,0.1330561310722108,0.4878819959458229,0.3265901316324039,-0.0030920933385144,0.127551910108656,0.1567989636246547
Oas3,-1,-0.2446253121270325,-0.2586161058198471,-0.6464107747969117,-0.2381968417049252,0.0453738721467964,0.0921756736170276,-0.3110653960045586,0.0665638294476055,0.2165751687790507,-0.2578358591232884,-0.0520936015823962,0.0073283799734559,-0.3730257791711808,-0.1996657710473958,-0.0514709810551332,0.1509208772218504,-0.0927085508398545,-0.2629525312202393,-0.1509221723885203,0.0012438033508462,-0.0060602705943488,-0.0444929166077042,-0.1538500460488091,-0.1046177528742701,-0.0923005260533653,-0.016629003368762,-0.2315130684920887,0.1962472477685052
Oasl1,-1,-0.054681765393698,0.1916454139026873,0.1314820401520776,-0.0356522879566094,-0.0129249639905389,0.5938128861926397,0.1779360276596416,0.4186229411443937,0.4805563219330496,0.0495170120521902,0.4502227570369828,0.1182029432329575,0.0602263098637174,-0.3564858589700622,-0.2046482615853914,0.140262775413715,0.1884516326906518,-0.1353525983531541,-0.2606019603094248,0.0879358236673021,0.142031547552783,-0.1625169115232415,-0.2306232701136276,-0.0882434786432934,0.0271277351892121,0.0577372379396835,-0.0964703465227347,0.1699454164480476
Oasl2,-1,0.1161610150667022,-0.2042356857620126,-0.6279093897156077,-0.1060278242453742,0.1018722981797589,0.415407618799044,0.094360824903269,0.452482728459426,0.4487729251241666,-0.5845705793619722,0.201193909299252,0.0273845039217252,-0.4191178705497524,-0.1504844939810874,0.073986786672991,0.3045304319018403,0.127403052974552,-0.0262302411733774,-0.3962442141486054,-0.1367219592897205,-0.1985550346889587,-0.159762124883201,-0.2895363926342787,-0.2680808890784384,-0.2788152166658421,-0.1576910491113399,-0.2761110505509816,0.0402036453310151
Ocrl,-1,0.1057026701531521,0.0723251150538934,0.1287425101779902,0.1269730338244361,0.0412586762144371,0.0197316489507297,-0.0596198511438102,-0.1990064290272558,0.1314517421935881,0.0495200901615355,0.0365936200353398,-0.0215202611759033,-0.0784795282228356,0.0430436541611033,0.0264336224646571,0.0302300334154728,0.0114487200630171,0.056775667260742,-0.0083116591252417,0.0568223237057371,0.09471853010711,-0.0720994853121436,-0.0583389739297537,0.190535610771905,0.0523366957411324,0.0613731133699996,-0.0479577600099761,0.0673200819765254
Odc1,-1,-0.0534138044255332,0.1546340757159678,0.131078133269807,-0.0752870293491048,-0.0536775001832591,0.1407591416079128,0.0267076836042892,0.1565833899556641,-0.0896142118983296,0.0107108573381822,-0.0343798713899259,0.1815471536080696,0.040707519510927,0.1200640980419863,0.0409800481517665,0.0099016627104721,-0.0367267067595519,0.1747581211641971,0.0330371534887882,0.2154605211188272,-0.1552564690300639,0.0807284844910019,-0.1760632836842476,0.0552386197600585,0.0504809229264068,-0.1738877547957639,-0.1411825068933047,-0.105585988101787
Odf2,-1,-0.0405123627103064,-0.0534292900579854,-0.0314175374771747,0.0399317018717617,0.0018157194317968,-0.0713341136456873,-0.0165270934918001,-0.0724125549217305,0.0049220300079638,-0.0761212316235345,-0.0143230335875549,-0.0047573124248865,-0.0093054868274706,-0.0064876916434215,-0.0252913377340515,-0.0445980768640108,-0.053060205551562,-0.0146566258785144,-0.0023764492121054,-0.0273490780820359,-0.0126021744389236,-0.0438813790848384,-0.0130996658762377,-0.0209080983862835,-0.0136759245389276,-0.0575016943228088,-0.0434852815234879,-0.0330352710214626
Ogfrl1,-1,-0.3939545324366033,-0.1914842246104048,-0.1441957395858835,-0.329339260004129,-0.3905201379110862,0.326919533209249,-0.3876673001365371,0.0255737747604126,-0.0342943817188514,-0.2265627582562658,-0.3243380946730224,-0.1407128188753437,-0.2626285337750272,0.1797444668714984,-0.4721262938910103,-0.1602688438146595,-0.0401064236741261,-0.4222705254235202,-0.1081658997323083,-0.0126061716919585,-0.2421186488956254,-0.321562821540194,-0.5072763469134606,-0.17989677566637,-0.2435356797363503,-0.2512550786176826,-0.1859079364524265,-0.113713310481301
Oit3,-1,-0.0328656511820037,0.0670683148264354,0.0784919093181756,-0.1617173667894936,-0.1171247660410202,-0.125089558504488,-0.2029843857257641,0.6607062929983046,0.1760301758349693,0.1726062699543748,-0.0529843115308361,0.3610760185971431,0.1755159849678371,0.0088280335208616,0.1342212021561337,-0.1861846419885932,0.088882134913973,-0.2592723982699436,0.2090363244994409,0.0677147514997974,0.0706007417172377,-0.1362014352782063,0.1252145729574486,0.3290960595769341,0.1904075944404777,0.1117545686736799,0.2127987698900882,0.1074554706425472
Omg,-1,-0.0324901883016003,0.1566031051617956,0.1364836570026077,0.1212202131987031,0.0894656015671329,-0.1171219406474681,0.0876152419225223,0.0906449934861327,-0.19220766148626,-0.3184521854108795,-0.1129320693803102,-0.2460571588528022,0.0422479974564353,-0.0107335849834607,0.0708474082750937,0.2190171413374773,-0.1410909398344532,0.0685135323717042,-0.0676422366192241,0.1359814974430653,0.0437857495867402,0.2344216146021185,-0.1145262629533176,-0.4503094285580825,-0.1012996378742217,0.0045731516957082,-0.1788977992925418,-0.047473087573922
Or2v1,-1,-0.0999139773761347,0.4227905296568698,-0.1614108994689762,0.1959294424473278,0.3015119583391494,0.2169796226355073,-0.4742503472488575,0.0302334861272183,0.1255828266022598,-0.2666081934964319,-0.0268305726633798,0.1157534913132213,-0.2333652731369652,-0.1776448964095736,-0.0783877740753412,0.0346585127464209,-0.2326414203801119,-0.291430622730595,0.0623855260596194,-0.4327028298580928,-0.1901476737088185,0.0149240793397149,-0.07476562423337,0.1868598457343796,-0.074331071380746,0.2246283694004453,-0.066552819367006,-0.0446982290545133
Or5b21,-1,-0.2643822834974096,-0.3501283093198936,-0.110523099892038,-0.2013747069986903,-0.1351480494195049,-0.4164106846881238,-0.1938969037375691,-0.2739220863529187,-0.5042787842738686,-0.6780392600511289,-0.0519429064436842,-0.2580772172933666,-0.1985654614791606,-0.1102482052851411,-0.1757124751074967,-0.2460465781566268,-0.315779113792672,0.033062732472162,-0.2915281875470225,-0.3327129111677506,0.0111847062377462,-0.3890301537480826,-0.1684925259619661,0.0117471442011344,-0.2054359292434354,0.0422083004690944,0.0361138422064769,-0.1508571382204938
Or8b53,-1,-0.0298945803340787,-0.1111809439496998,-0.1888444515212757,-0.1093345913570591,0.1234746383455188,-0.136509362984877,-0.2919871929290442,-0.2647963953111352,0.0921202143993434,-0.1370393970306234,0.078191716500185,-0.329218927218294,-0.091762096886131,-0.1309346504279683,0.0328730765748546,0.0648259239559429,0.0968040462601556,-0.1413008060293441,-0.2989566149045249,-0.2667373400398116,-0.0286933111114925,0.0040919427817089,-0.0582554566158572,-0.5345263775580077,-0.2885810314904893,-0.0804752655962127,-0.2129081883374248,-0.0396950039078098
Orai2,-1,-0.0143138958787004,-0.1739794132284818,-0.0437345020520406,-0.0816933286564314,-0.0506767495084729,-0.0688437092790222,-0.1167351213239027,-0.0595313400341061,-0.0067673757327521,-0.0037360422900928,0.039906306933221,0.0402026982362699,-0.0635803148273914,0.0686195080145992,-0.0599783015284367,-0.133675313132537,-0.1967998890930574,0.026488001258165,-0.0747636036794923,-0.0783984289931501,-0.0454229600338036,0.061293512972479,0.0191905225270014,-0.0476033037275228,0.0248839166182458,-0.08774885176005,-0.0315311601109279,-0.0564890210097653
Orc6,-1,-0.0307260837862091,0.0012897921647663,-0.0173803653522623,-0.0262977392209324,0.0063837926448246,0.0401793084116469,0.0181529023895118,0.0436873389028084,0.0066125500054337,0.077686138394457,0.0555143855852993,-0.0195983044294779,-0.0514745876426235,-0.1257893553405686,0.0660685593212015,0.0057000796994595,0.0815005672420424,-0.0271007018355585,0.0294251197149203,-0.0150136095958786,-0.0410154784335275,0.0379330859677581,-0.0270842263547721,-0.0306300092427336,-0.0055157303259754,-0.0116603390881468,0.0241721060862222,-0.0718007846284948
Osbpl5,-1,-0.2058894032637694,-0.182379168436838,-0.048706184049246,-0.1618258572734139,-0.3352565982120548,-0.0511716202279195,-0.1293654457824837,-0.2687952788370786,0.0372680544169872,-0.4857399023481725,0.0461208908537534,-0.1157763701434899,-0.1871131613950441,-0.0294604692059516,-0.1356843015877665,-0.1279703058231961,-0.00483005962599,-0.0210268390449657,-0.1834781395494923,-0.1141702816778501,0.0260929253929002,-0.0598346597137153,-0.1607896233711635,-0.1637316343688162,-0.1710919416023306,-0.214293628209709,-0.172561442234849,-0.0777535302280961
Osm,-1,0.0778574348548393,0.0954977306044283,0.1708062422948368,0.2333108849069115,-0.0821681046704236,0.1086995682815253,0.3742100762937404,0.2219023237687252,0.085343439408712,-0.1680943611752397,-0.2664883502261344,0.2234962162877664,0.3674115337012147,0.2981071861757244,-0.4446619947559543,0.2991520788699315,0.2256248620598526,-0.4840044666653191,0.3032629425960518,0.3126501114523641,-0.0546902626701707,-0.0074025245125432,-0.1144351735985856,-0.0631554612410876,0.0869463693746627,-0.1571317501690498,0.0991194065820573,0.0779297631088909
Otud1,-1,0.014301387955465,-0.1719426444216616,-0.1107608213514052,-0.2026985880172631,-0.1780646884996904,-0.1321809321778322,-0.0981160543351143,-0.1040544788067423,-0.080817328318811,-0.0946296257955459,0.0198181034604808,-0.265534074304757,-0.1096664819482484,-0.0479441293642742,-0.0210559095267348,-0.145135235728481,-0.0290132952745514,0.1614031751154422,-0.1312401004007199,-0.0706319573325284,-0.0378417681619918,0.0963960944075243,0.0796069482596724,-0.2107041285288951,-0.0342827029220465,-0.1906129972760855,-0.1550823214743788,-0.0195308922251532
Ovgp1,-1,0.1197212406599105,0.0611369384435383,0.1449428171941017,-0.0435982636675067,-0.0125851222980897,-0.0128873832896182,-0.0171148559989785,0.2217172638746419,0.2422252580991171,0.1664147218957621,0.1412089320533288,0.1684859114154056,0.0769012942983113,0.0739377928151513,-0.0894492626630418,-0.0341005103579663,-0.0353396342643318,0.2424646435644269,0.0876613036326913,0.2040209240852628,-0.0037941071345987,0.0264075096220904,-0.0154697468287096,0.1770513765351596,0.1874116948240108,-0.0005543157797696612,0.0840076714261583,0.0524414721839826
Oxr1,-1,0.0601606902822981,0.0306979532793442,-0.166092450193905,-0.0423455444957694,-0.0827956703387803,0.0360425509296423,-0.0443771664579996,-0.026131039348533,0.0469935779836191,-0.1060382644787443,0.0313884470567014,-0.1333673829187069,-0.0099154142850315,-0.0170918637531505,0.1567123536978805,0.0398728793481411,-0.0167170390629454,0.2334002563091758,0.0356070120897876,-0.1170690730223194,0.1227248422213488,0.1181678172713163,0.1434824585273381,0.0022082484093226,-0.1075786622871,-0.0020050803604034,0.0075816019834796,-0.0199466737749822
P2rx4,-1,0.2617509563760586,0.3151240165561055,0.3144513369700773,0.2794209042669033,0.358084255825793,-0.1255074011867837,0.1905083938746986,0.0731801880439327,0.0533040197240333,-0.0212529739608429,0.1354877144267786,0.4011500674620266,0.4643996009435004,0.3340113847227002,0.4737218136699682,0.2308593862149273,0.0445594618939173,0.3555071429839596,0.3538677152685267,0.4641520975204756,0.2766720059418968,0.5095979414771101,0.5052768223700429,0.3207510380520275,0.3717403377730777,0.7002033713985885,0.5677342277694533,0.42084770823971
P2rx7,-1,-0.3371177361131437,-0.2916095392551893,-0.3602238488450775,-0.0702708932904081,0.1253493512416433,-0.1822593523488286,0.1253137863986642,-0.0902841804271097,0.1205850033620379,-0.0324936416386878,-0.0422400806437228,0.1242157896803869,-0.325989395169339,-0.1704488045961939,-0.0705241791085921,-0.2234643872542763,-0.1388933229351051,-0.3788131684250542,-0.2932302846813872,0.1206305246076896,-0.2601422832013727,-0.0993629215270255,-0.2439257200839695,0.101789454717585,0.1444577300628809,0.0479057586580904,0.0552565313393493,0.1543574871495387
P2ry10,-1,0.1080947440471087,-0.0842100117528089,-0.1534110760387026,-0.1293329110421328,0.0919681525414659,-0.071246743369197,0.0410711652832327,-0.2060711493569497,-0.1395083686351781,0.0127374106397126,-0.0478781084296017,-0.1441195840074778,0.0563702558877602,-0.0275088931415209,0.3133705720684911,-0.0137907472394416,0.004255524687095,0.5224386177346292,0.2219551488219425,-0.0663668057210127,0.3023022526942376,0.2456860685265413,0.3206799796621764,0.194774988419516,0.0635141054523821,0.1118057228451176,-0.0062353830887964,0.1309005490343725
P2ry10b,-1,0.0145441518837076,-0.1114097466384342,-0.2254764601613726,-0.1266439027987183,0.0161608951290657,-0.0815618695818026,-0.1077262728780373,-0.1472067064712548,-0.1453129403248862,-0.0711052083573418,-0.0941941099807704,-0.1981616736915835,-0.027159213228803,-0.1519430396448513,-0.0847796173923838,0.009732937261805,-0.0613304519169831,0.2391336695242405,0.0367247378037011,-0.2239358335650604,0.2117729346747157,0.1026579277672165,0.1973341935358747,0.0054358005994743,-0.1155720025943436,-0.0643727432358271,-0.0114104607910684,0.0137042626214976
P3h1,-1,-0.0348630618165776,0.2387806457783799,0.0510381598340572,-0.2009577839948569,0.0604277977507378,-0.1597825457464769,0.1595641979607636,-0.2227464373954518,0.0108531446315321,0.1059945710267388,0.1372036249533131,0.1014525146584771,-0.1717978220248065,-0.125083677245784,-0.0486837872324447,0.0274883555597514,-0.1731208567640625,-0.2389635693658942,-0.0558942922298131,0.061822685122989,0.1183472742228978,-0.0259592331660961,-0.1829883153538755,-0.112853054739995,0.0419736102255166,0.104907464742225,-0.0459349688829958,0.0578276840822901
P4ha1,-1,-0.0661806928839275,-0.0074718757542967,-0.0868448385831949,-0.2800045386468708,-0.0014465528032361,-0.1305413862168212,-0.0969988660403123,0.1071098565908508,-0.226228382378245,-0.0918245626921343,-0.2564079198177004,-0.1424814916111036,-0.1117930955306709,-0.073073997968138,-0.2064710994213309,-0.1045870353250256,-0.1009279112085738,-0.4463560971909383,0.083346303604132,0.02210987488278,-0.4348980701962631,-0.2624864115785671,-0.4108706087931249,-0.184346114148733,-0.2139897387061969,-0.5632150596091181,-0.2865909293006508,-0.1335546439615761
Pacsin1,-1,0.0353684327570006,-0.0882256743933316,-0.0039008296507159,0.1212622612410602,-0.0154935205879131,-0.0875857629529091,-0.0476597675269707,-0.0720457129844808,0.0086078054453319,0.1099234612806245,-0.0272230974356722,-0.0459214473244045,-0.0867059671881901,-0.0551070332007345,-0.1795534159276244,-0.0643139594575473,-0.1555383241931191,-0.0704956066434833,-0.1371556948356379,-0.0273395858645508,-0.0564046951858156,-0.1895976680142719,0.0367429056946042,0.0425368784724101,0.0850627483298667,-0.0564396607973166,-0.1078792620387033,-0.0968873481000389
Padi2,-1,0.0765299146939239,0.2558783921928468,0.3415040692016117,0.3338899581978368,0.5478838708246607,-0.0982233948181793,0.0869501611327583,0.1458083739063039,-0.3124559685760399,0.4090854499698121,0.2588785533180605,0.0891687754468838,0.2116701909724209,0.1818374015245667,-0.0944446253790713,0.0496266338420885,0.1037265962321491,0.4400411226730973,0.4417179272434431,-0.0022340032427554,0.6106310657863195,0.2536671062594449,0.7844360000943036,0.3274155445529281,0.5409459687968056,0.4467151265773181,0.531848973482939,0.2148019783507099
Padi3,-1,0.0512593520536457,-0.1494342509529622,-0.0158485573412953,-0.0964157458193638,-0.0144637945538585,0.1971268499930296,-0.2124132991454423,-0.3175553215684166,0.4413942099686757,0.3205929089450434,0.156306289031479,-0.1992744061191334,0.2070153111813404,0.0659285777230375,0.1035663182281089,-0.3096544821504623,-0.1765623865212641,0.3231511055427696,-0.0486760667776574,0.1114462294819736,0.17540353628312,0.164157973083168,0.4273724581950484,0.3294785394775205,0.234512433167543,0.1675559969020986,0.2709868999156501,0.3517878616559007
Pafah1b3,-1,-0.0648625698277524,-0.3751017923983482,-0.4243282068490451,-0.2759485789074027,-0.0583914032168752,-0.1110490535840364,0.0362483815360853,-0.20202222354979,0.020117596872845,0.0658380833900235,0.0030275765760185,-0.2623126800631764,-0.1487352195104011,-0.0720548954137385,0.0309398792001898,-0.1885411617348067,-0.0414295052281472,0.225070842010054,-0.1721260651608444,-0.2688290309976331,-0.0546233210116914,0.0252786763061109,0.0173304422067894,-0.1537573622682529,-0.2965933725239162,-0.0610763453633816,-0.0193578121954471,0.2029544218729178
Pakap,-1,0.2693125393686005,0.2675513060763085,0.7706550821804007,-0.0774200497660381,0.6910313655165401,0.606864070344688,0.2006773541970397,0.3171998141459236,0.1668076794643821,0.2061295210793419,0.3416549860387328,-0.0746627891712705,0.0048513958108205,0.0106496423048552,0.1316279051519521,0.3064575378744009,0.1626292955918946,0.161008531948058,-0.2842013347840958,-0.5571300189342832,-0.0030092989173012,-0.165478664464532,0.2017913887695983,-0.1797931491921686,-0.2849639981657899,-0.4448318285186605,-0.3542812738942616,0.4049477738266732
Papss2,12,0.2422354711882573,-0.0273031179482744,0.0393653021012872,0.1852229823849748,-0.4474448001208461,-0.0038321023407057,0.0743702185181495,0.112500976725371,0.1500210727501917,-0.1167301024207165,0.0146053516679235,-0.1208595371588071,0.1589980603377389,0.1637633471620809,-0.5007986430890821,-0.0302978110286463,0.0256128553714719,0.2695031262991993,-0.1591398856011469,-0.013300721959225,0.016690458850692,-1.2101341919677555,0.2353923811905834,0.1001066263280984,0.1544896386897612,-1.2163077672693454,-0.8801885060056176,-0.4154115336370232
Paqr3,-1,-0.1454607608706804,0.1508980207184044,0.1483299745994866,-0.083580706958268,-0.1265743657565023,-0.1885977355658593,0.3980942005945489,0.4447624871375155,0.0814427038182067,0.1771125729506446,0.0067013240536504,0.1049295901515371,0.1729117864047019,-0.0710560560195817,-0.3070145201805991,-0.0574021998841951,0.0084640814644729,-0.5365775974757446,-0.0351899224120518,-0.0343101069779375,-0.7162507056061769,-0.8347581988408181,-0.0387240655453585,0.0860083603008984,-0.2916186404655482,-0.7230120960084556,0.0430448419000783,-0.1298771708918076
Paqr7,-1,0.1076867202778953,-0.1782532080025771,-0.0820219386951153,-0.0968005033768548,-0.1364436912649175,-0.2079116174470205,-0.2436930310499671,-0.3108567083888939,-0.314480029598289,-0.1453742215592284,-0.0844072987863788,-0.1560211743701275,-0.0254554430145465,0.0400052243443043,0.1015380263497049,-0.1812233549719202,-0.2356945785241904,0.2040097427118948,-0.0967110709001624,0.0422359416871653,0.3490773455417881,0.342424890268321,0.1586453203767286,-0.0641104940517631,0.2895917895559207,0.0888260218901857,-0.0193397530935664,0.0532369737449619
Paqr8,-1,0.124137028019708,0.0013326503961323,0.003362910832451,0.2651839791032763,-0.1178602583370854,-0.1691522285478797,0.0981500466567816,0.0964927409993519,-0.1547340708174907,-0.1747627528632806,-0.2798946578616837,0.2004552668404638,0.0039658915305424,-0.0644720834079803,-0.0964135589409935,0.0602351024782706,-0.1820618374294039,-0.191411136535697,-0.0039649934555792,-0.0896747825531411,0.0834281834211648,-0.2157935591225488,-0.1434863344553481,-0.0468300428410041,-0.0878727024806168,-0.3137331093244543,-0.1100507779309426,-0.1471151431357051
Parp10,-1,-0.1194345767644825,-0.1151709114159149,-0.5085158861791667,-0.1671960131910132,-0.2231358584209057,0.2886756016666124,-0.0242729268153826,0.0064002725758237,0.0883698469088807,0.0965038345690859,0.0836876840513309,-0.2247195095206204,-0.0909295252009899,-0.1600537758535795,-0.0967222073826632,0.0842148737833281,0.1128059991825809,-0.1424279817697523,-0.0163587475851655,-0.2135171836803434,-0.0329082901675807,-0.0599654747010975,-0.1162314161481389,-0.050537590616633,-0.2482336290740752,0.0291580143344777,0.0259326506684085,0.050155943489123
Parp11,-1,0.3421950579189249,0.1713044619035812,0.3229246061160302,0.3079282710772323,0.338203429689471,0.1654995930881419,-0.023497916044959,-0.0547225640250249,0.0465250106226719,-0.0966435531319057,-0.0357942755412709,0.1591161083015861,0.0929743842835603,0.1768964343166393,0.1269015198736225,0.5320659129939264,-0.0493047520418786,0.3186310051935299,0.0861143428351728,0.2087843406061027,0.320531149430251,0.1982894872384191,0.3616564148520316,0.1458877743481193,0.1971185101130456,0.1983102155028057,0.020740858066209,0.4851999429827104
Parp12,-1,-0.0834936668913023,-0.3666445547777555,-0.6005642131156711,-0.5212793260458146,-0.0826052683093686,0.3481113762972861,-0.2778953120667789,0.0702501799553816,0.2819430089966388,-0.1071357064836979,0.020985951441571,-0.2263725426617535,-0.4079587407144778,-0.3448344989916891,-0.0727772014076965,0.0357082161864068,0.0139559319817218,-0.2669813658230027,-0.2105966958691255,-0.1945422710568251,-0.1782095493477138,-0.0545543093547417,-0.4449256903208293,-0.6043447861973653,-0.5472463272993255,-0.1850479589991795,-0.1218634270557265,-0.0111239110989773
Parp14,4,-0.4215562153395446,-0.156034105415895,-0.6107545519360488,-0.4949453741550978,-0.1668324172988513,0.1289577497924666,-0.0325795657444928,0.1543025145100649,0.0751293976260841,-0.0655022408379162,-0.0246209973024457,-0.1834977839524881,-0.2323255169580068,-0.3304896587087854,0.0195011142841894,-0.1578901156723524,0.0475784311249034,-0.286581652181121,-0.080303361140634,-0.2624711525760205,-0.296810433961943,0.0298670358591314,-0.3946620116189761,0.020866354473899,-0.5278308670830892,0.0651680477280203,-0.0172845076810789,0.1753557795171687
Parp3,-1,-0.07936599008635,-0.1961929656109727,-0.1868628478160118,-0.0785597762150181,-0.0299562167902634,0.0109808075400761,0.138850249243694,0.0164282551384457,0.082319107469234,0.0053811968376265,0.061246611006924,-0.0648090503593774,-0.0532652173097695,-0.0343295804682098,-0.0263112908733548,0.0520916079583293,0.0593507966953163,-0.1007682390329312,-0.1120453185554399,-0.0490430648103495,-0.0932800694045862,0.0224903941432938,-0.1738588983262665,-0.1766716167454489,-0.223859718325105,0.0338888379747319,-0.0847094439780459,0.0899916836596295
Parp8,-1,0.1967427830068665,0.0431544217940562,-0.0952453618257039,-0.0390929113844254,-0.0843079940421432,0.0026247007263925,-0.2338505456888087,-0.1302885945244918,-0.0426814333039909,-0.1011759589072189,0.0971885913635501,-0.0759431380729607,0.0412229326764224,-0.0105937346429522,0.0197839318242047,-0.062754525873748,-0.0943613450295747,0.2026802152470122,-0.0648522190539141,-0.2783949146166544,0.1265092453209454,-0.270206577586848,0.134386760558958,0.0599393999548468,0.0514418421782447,-0.0392942614468459,-0.0535502239939692,-0.0646234209852868
Parp9,4,-0.2760973732771621,-0.2418111218745646,-0.739306326289682,-0.581012947677234,0.0229329749317722,0.1754649509881589,-0.0054001275350734,0.2967680693886551,0.1757469586366032,0.0395349753518085,-0.0184287963927575,-0.2063694864163948,-0.1707082914433023,-0.3624094846323658,0.0335896624486319,-0.3559763068781671,0.0380340766415527,-0.2514448211008037,-0.1846212308333551,-0.4229086344837337,-0.3960690368570023,-0.0365955883631573,-0.3323748818036266,-0.1223488864358361,-0.5455752486023001,0.0322470804513177,-0.0058011775147507,0.2457750321143505
Parpbp,-1,0.0305759497803746,0.0687265747363179,-0.0655728888256555,0.1263978824512312,-0.0187582654354233,-0.0322113433470624,0.0520247183198151,-0.0802448289856062,-0.0407908324873628,-0.0595802983727622,-0.0752432687102017,-0.0116001104157494,0.019342302122009,0.0625447118078782,-0.0317891488935465,0.0523536629146732,0.0033282872278968,0.0774840471190223,0.0333474782845816,-0.0382609218102585,0.0768184649961408,-0.0024223398080547,0.0623017593995669,-0.0395003342620711,0.0623894432772849,-0.0349906847894972,-0.0637403977567468,0.0032250455033271
Patj,-1,0.1954783331716901,0.0174151699601269,-0.0403256282127321,0.0354904737512618,0.0114948951392386,0.0483927435694449,0.037956981124757,-0.0231113246898,0.0652645358448343,0.0214593150243306,0.0066939988000574,0.0082029529941015,0.1496584301841672,0.0288541231870264,0.2210352775568114,0.0645142583175664,0.0531668637939202,0.2521364720217993,0.1008839375028191,0.1047886981446834,-0.0356107607320227,-0.0225937775039991,0.266858879009443,0.0195733536780664,0.0474051512258693,0.0598798944798938,0.0868094204148695,0.0646769041635882
Paxip1,-1,0.0288560981051164,-0.0125229470908835,0.0126040711428965,0.0493955394614406,0.0317552569872812,0.0287598850449866,0.0791619811125754,0.0063650394212809,0.0401610813143559,0.1213683960203497,0.0077406036007221,0.0118980265627078,-0.0076432267930022,0.037880463015104,-0.0277706115973634,-0.0398757398792704,0.0030463951194701,-0.0122925326748206,0.0078215618883383,0.0351466876965441,0.0578439824700488,0.0002250185855472586,0.0286847004625733,0.082164399890482,0.0570713635396847,0.1158075291201906,0.0218179251373773,0.0097420152598213
Pbk,-1,-0.0311490131690282,0.0242886396694279,0.0250237526477235,-0.0412318623147025,-0.1058709014349591,-0.0821504923986148,0.0344115483096501,0.0950293560778137,-0.0346146770871385,-0.0062157332846065,-0.0706448107905245,0.0424342919684513,0.0406730504408666,-0.0336838950496975,0.0529965087200641,-0.0293583201205891,-0.1329345899425193,-0.0116254813934966,0.0200728633236893,0.0539098417182464,-0.0032980053730326,-0.0170843280974972,0.003371967702031,0.0465190112615476,0.0528663863376319,0.0062544557702855,0.0398797224643527,-0.0995406036193592
